"KOD","USTAV","FAKULTA","PRIJMENI","JMENO","TITULPRED","TITULZA"
"56045","32-#EXT","11320",Wilhelm,Adalbert F.X.,Prof. Dr.,
"56070","32-OVZS","11320",Zezula,Pavel,prof. Ing.,CSc.
"55249","32-KAM","11320",Kobourov,Stephen,Prof.,
"97178","32-FUUK","11320",Roušar,Tomáš,doc. RNDr.,Ph.D.
"54234","32-#EXT","11320",Cannas,Carla,prof.,
"55265","32-#EXT","11320",Levonian,Sergey,Dr.,
"56160","32-KSI","11320",Vejmelka,Martin,Ing.,Ph.D.
"54229","32-#EXT","11320",Hoffmann,Jörg,Prof. Dr.,
"54230","32-#EXT","11320",Smolka,Gert,Prof. Dr.,
"54904","32-IUUK","11320",Hübsch,Ondřej,Mgr.,
"54909","32-KAM","11320",Konečný,Matěj,RNDr.,Ph.D.
"12053","32-UCJF","11320",Vénos,Drahoslav,Mgr.,CSc.
"55275","32-FUUK","11320",Novák,Ondřej,,
"55028","32-VSCHT","11320",Vrňata,Martin,doc. Ing.,Ph.D.
"55142","32-KA","11320",Draganov,Ondřej,Mgr.,
"56404","32-KFKL","11320",Wunderlich,Joerg,,
"57759","32-KPMS","11320",Hudec,Tobiáš,RNDr.,
"80619","32-KAM","11320",Sychrovský,David,Mgr.,
"58972","32-#EXT","11320",Nejezchleb,Karel,Ing.,Ph.D.
"59276","32-KTIML","11320",Švancara,Jiří,RNDr.,Ph.D.
"59800","32-UCJF","11320",Hudec,Matěj,Mgr.,Ph.D.
"59801","32-OVVP","11320",Hlavatý,Ondřej,Mgr.,
"58096","32-STUD","11320",Beneš,Petr,Mgr.,Ph.D.
"58764","32-UFAL","11320",Hudeček,Vojtěch,Mgr.,Ph.D.
"59899","32-MUUK","11320",Sýkora,Martin,Mgr.,Ph.D.
"59793","32-UCJF","11320",Šimkovic,Fedor,prof. RNDr.,CSc.
"60432","32-KFNT","11320",Hospodková,Alice,Ing.,Ph.D.
"57779","32-#EXT","11320",Tesař,Jiří,doc. PaedDr.,Ph.D.
"59237","32-STUD","11320",Dubnička,Stanislav,RNDr.,DrSc.
"60015","32-IUUK","11320",Solecki,Slawomir,prof.,
"60101","32-UCJF","11320",Gedeonová,Hedvika,Mgr.,
"57864","32-KAM","11320",Amemori,Josef,Mgr.,
"57890","32-#EXT","11320",Gomonay,Helen,prof.,
"60521","32-#EXT","11320",Beirlant,Jan,Prof.,
"60570","32-FUUK","11320",Heczko,Oleg,,Dr.
"60571","32-#EXT","11320",Ramage,Alison,Prof.,
"59258","32-KDM","11320",Suleymanova,Julianna,RNDr.,Ph.D.
"58090","32-VSCHT","11320",Bystroň,Tomáš,Ing.,Ph.D.
"60136","32-FUUK","11320",Lísalová,Hana,RNDr.,Ph.D.
"60137","32-FJFI","11320",Vratislav,Stanislav,prof. Ing.,CSc.
"60568","32-#EXT","11320",Rieder,Harald,Ass. Prof. Mag. Dr.,
"60569","32-#EXT","11320",Dameris,Martin,Prof. Dr. rer. Nat. Habilit,
"58978","32-#EXT","11320",Ortobelli,Sergio,as. prof.,Ph.D.
"58154","32-#EXT","11320",Štich,Ivan,prof. Ing.,DrSc.
"58155","32-#EXT","11320",Arnau,Andrés,prof.,Ph.D.
"59264","32-KDSS","11320",Dort,Vlastimil,Mgr.,Ph.D.
"59412","32-KJP","11320",Simpson,Ryan,,BA
"59759","32-AUUK","11320",Beccari,Giacomo,Dr.,
"59334","32-KA","11320",Nožička,Michal,Mgr.,
"59915","32-#EXT","11320",Rossi,Olga,prof. RNDr.,DrSc.
"59952","32-VUT","11320",Martišek,Dalibor,doc. PaedDr.,Ph.D.
"60092","32-#EXT","11320",d´Enterria,David,Dr.,
"60171","32-UCJF","11320",Dohnal,Tadeáš,RNDr.,Ph.D.
"57997","32-#EXT","11320",Conlon,David,Dr.,
"57998","32-#EXT","11320",Pena,Tomás Fernández,prof.,
"57999","32-#EXT","11320",van Hoorn,André,Prof.-Dr.-Ing.,
"72886","32-KSVI","11320",Řežábková,Jana,Mgr.,
"59713","32-AUUK","11320",Klocová,Tereza,Mgr.,Ph.D.
"60009","32-UMCHAV","11320",Kotek,Jiří,Ing.,Dr.
"60010","32-UOCHAV","11320",Hostomský,Zdeněk,PhDr. RNDr.,CSc.
"57990","32-#EXT","11320",Ramsay,Andrew,Dr.,
"57992","32-FZUAV","11320",Pejchal,Jan,Ing.,Ph.D.
"58136","32-KAM","11320",Masaříková,Jana,Mgr.,
"59357","32-KFKL","11320",Novotny,Mark Alan,,
"58396","32-UCJF","11320",Sýkorová,Kateřina,RNDr.,Ph.D.
"58591","32-#EXT","11320",Vinogradov,Alexei,prof.,
"57834","32-#EXT","11320",Vanschoren,Joaquin,Dr.,
"60135","32-FJFI","11320",Petráček,Vojtěch,doc. RNDr.,CSc.
"57727","32-#EXT","11320",Dignum,Frank,Prof.,
"58133","32-KFPP","11320",Yakovlev,Yurii,Mgr.,Ph.D.
"58941","32-IUUK","11320",Pelikánová,Petra,Mgr.,
"58240","32-#EXT","11320",Neitzel,Armin,,Ph.D.
"57858","32-MUUK","11320",Weber,Mark,,Dr.
"39674","32-UCJF","11320",Todorova,Šárka,,
"57911","32-#EXT","11320",Silva,Jorge Nuno,Prof.,
"57912","32-#EXT","11320",Levy,Doron,Prof.,
"58634","32-KMA","11320",Mihula,Zdeněk,RNDr.,Ph.D.
"61567","32-#EXT","11320",Naab,Thorsten,dr.,
"11055","32-STUD","11320",Neustupa,Jiří,prof. RNDr.,CSc.
"62032","32-AUUK","11320",Mészárosová,Hana,Ing.,Ph.D.
"62223","32-KVOF","11320",Leibner,Michal,Mgr.,
"60812","32-KFKL","11320",Korytár,Richard,Ing.,Ph.D.
"23027","32-STUD","11320",Pravdová,Alena,Mgr.,Ph.D.
"60792","32-IUUK","11320",Hubáček,Pavel,Mgr.,Ph.D.
"62148","32-KFNT","11320",Pavelková,Tereza,,
"92469","32-UFAL","11320",Štichauer,Pavel,prof. Mgr.,Ph.D.
"11789","32-KSI","11320",Pokorný,Jaroslav,prof. RNDr.,CSc.
"12992","32-KPMS","11320",Saxl,Ivan,RNDr.,DrSc.
"47424","32-KG","11320",Málek,Jiří,RNDr.,Ph.D.
"11559","32-KPMS","11320",Hušková,Marie,prof. RNDr.,DrSc.
"10736","32-KMA","11320",Vybíral,Jan,doc. RNDr. Dr. rer. nat.,Ph.D.
"11841","32-KFNT","11320",Englich,Jiří,prof. RNDr.,DrSc.
"12308","32-MUUK","11320",Feireisl,Eduard,prof. RNDr.,DrSc.
"60955","32-KMF","11320",Pleskunov,Pavel,Mgr.,Ph.D.
"61242","32-UCJF","11320",Chlad,Lukáš,Mgr.,Ph.D.
"62388","32-KA","11320",Mishra,Manish,,
"17674","32-KSVI","11320",Píbil,Radek,Mgr.,
"16426","32-KSVI","11320",Kopenec,Lukáš,Mgr.,
"47425","32-PEDFUK","11320",Štech,Stanislav,prof. PhDr.,CSc.
"62241","32-#EXT","11320",Wiedemann,Emil,Prof. Dr.,
"36189","32-PRFUK","11320",Lexa,Ondrej,doc. Mgr.,Ph.D.
"98831","32-FUUK","11320",Matějíček,Pavel,prof. RNDr.,Ph.D.
"12423","32-SISAL","11320",Lukeš,Dan,,
"10812","32-KSI","11320",Škarda,Daniel,Mgr.,
"15069","32-KFPP","11320",Beránek,Martin,Mgr.,Ph.D.
"16509","32-KSI","11320",Vajbar,Michal,Mgr.,
"16560","32-KSI","11320",Hlavatý,Martin,Mgr.,
"17385","32-KFKL","11320",Míšek,Martin,Mgr.,Ph.D.
"16989","32-KSI","11320",Sabolčák,Peter,Mgr.,
"11273","32-KDF","11320",Lustigová,Zdena,doc. RNDr.,CSc.
"12390","32-KJP","11320",Bubeníková,Miluša,PhDr.,Ph.D.
"32236","32-UCJF","11320",Zamkovský,Michal,RNDr.,Ph.D.
"61942","32-KFNT","11320",Tjunina,Marina,,
"17922","32-KPMS","11320",Zimmermann,Pavel,Ing.,
"16390","32-#EXT","11320",Koval,Andriy,RNDr.,Ph.D.
"15489","32-KPMS","11320",Bušta,Ondřej,Ing.,
"61487","32-UCJF","11320",Koudelková,Daniela,,
"61981","32-FUUK","11320",Amaro,Mariana Manuela Salgado da Costa,,
"11621","32-FUUK","11320",Barvík,Ivan,RNDr.,Ph.D.
"13697","32-KPMS","11320",Herman,Jiří,Mgr.,
"11316","32-KSVI","11320",Přikrylová,Kristýna,Mgr.,
"60802","32-#EXT","11320",Pannekoucke,Olivier,Dr.,
"53309","32-KSVI","11320",Frollová,Nikola,Mgr.,
"50013","32-UTF","11320",Tahamtan,Tayebeh,,Dr.
"19294","32-KSVI","11320",Zámečník,Bohumír,Mgr.,
"16333","32-CVUT","11320",Štěpánková,Olga,prof. RNDr.,CSc.
"15700","32-KSVI","11320",Škvorová,Ludmila,RNDr. Mgr.,
"17403","32-KA","11320",Matonoha,Ctirad,RNDr.,Ph.D.
"15772","32-KA","11320",Hamalainen,Carlo,,Ph.D.
"20247","32-#EXT","11320",Von Unge,Rikard,prof.,Ph.D.
"60809","32-UTF","11320",Alonso Serrano,Ana,,Ph.D.
"60811","32-KA","11320",Vávra,Tomáš,Ing.,Ph.D.
"61965","32-KFNT","11320",Dejneka,Aleksandr,,Ph.D.
"60969","32-#EXT","11320",Tichonov,Sergey,Prof.,
"13025","32-FSVUK","11320",Zoubek,Jiří,JUDr.,
"61952","32-#EXT","11320",Lloyd-Hughes,James,dr.,
"47333","32-PUO","11320",Hron,Karel,,
"12160","32-FZUAV","11320",Chvoj,Zdeněk,doc. RNDr.,DrSc.
"12965","32-KFNT","11320",Závěta,Karel,RNDr.,CSc.
"37675","32-FEL","11320",Křemen,Petr,Ing.,Ph.D.
"46125","32-KFM","11320",Štubňa,Igor,doc. Ing.,CSc.
"60784","32-SISAL","11320",Glončák,Vladan,Mgr.,
"61134","32-KMA","11320",Buriánková,Eva,Mgr.,Ph.D.
"62126","32-ZCU","11320",Konopík,Miloslav,Ing.,Ph.D.
"62293","32-MUUK","11320",Beck,Dominik,Mgr.,
"62294","32-KTIML","11320",Bartoš,Samuel,Mgr.,
"62530","32-KNM","11320",Kopal,Jiří,Ing.,Ph.D.
"61571","32-KSI","11320",Herceg,Tomáš,Bc.,
"24291","32-KPMS","11320",Bašta,Milan,Mgr.,
"18596","32-KFA","11320",Jurčáková,Klára,RNDr.,Ph.D.
"19333","32-KDSS","11320",Hošek,Petr,Mgr.,
"21310","32-KCHFO","11320",Nádvorník,Lukáš,RNDr.,Ph.D.
"32110","32-UCJF","11320",Dřínková,Nataša,,
"11257","32-UFAL","11320",Němec,Petr,RNDr.,Ph.D.
"11263","32-UCJF","11320",Nožička,Miroslav,Mgr.,Ph.D.
"11430","32-KMA","11320",Tišer,Jaroslav,doc. RNDr.,CSc.
"24097","32-FGUAV","11320",Marešová,Lydie,Mgr.,Ph.D.
"20281","32-#EXT","11320",Budaj,Ján,,
"68022","32-UPOL","11320",Raška,Milan,prof. MUDr. Mgr.,Ph.D.
"31372","32-KAM","11320",Saumell i Mendiola,Maria,,M.Sc.
"11439","32-KTIML","11320",Štěpánek,Petr,prof. RNDr.,DrSc.
"11450","32-#EXT","11320",Ševčík,Petr,RNDr. Mgr.,Ph.D.
"30946","32-KDSS","11320",Pelikán,Martin,Bc.,
"32124","32-UCJF","11320",Chrástecký,Jaroslav,Mgr.,
"61823","32-#EXT","11320",Koskela,Pekka,Prof.,
"61824","32-#EXT","11320",Mora Corral,Carlos,Dr.,
"61825","32-#EXT","11320",Zürcher,Thomas,Dr.,
"19954","32-UFAL","11320",Iomdin,Leonid,,
"60880","32-#EXT","11320",Recchi,Simone,dr.,
"34118","32-UCJF","11320",Mašík,Jiří,Mgr.,Ph.D.
"11934","32-UIAV","11320",Nagy,Miroslav,Mgr.,Ph.D.
"11943","32-KPMS","11320",Legát,David,RNDr.,Ph.D.
"12961","32-KVOF","11320",Matas,Jiří,RNDr.,CSc.
"12557","32-SISAL","11320",Dobnerová,Ivana,,
"11127","32-#EXT","11320",Luca,Alfonz,Mgr.,
"11138","32-KPMS","11320",Červinka,Michal,RNDr.,Ph.D.
"11142","32-KCHFO","11320",Veselá,Petra,RNDr.,Ph.D.
"12692","32-KFNT","11320",Novák,Miloslav,Ing.,Ph.D.
"11776","32-KAM","11320",Přívětivý,Aleš,Mgr.,Ph.D.
"13052","32-KPMS","11320",Chovanec,Petr,Mgr.,
"11647","32-KPMS","11320",Reisnerová,Soňa,RNDr.,Ph.D.
"13055","32-KPMS","11320",Myška,Petr,RNDr.,Ph.D.
"11655","32-KPMS","11320",Král,Filip,Mgr.,
"24966","32-MUUK","11320",Havrdová,Nikola,Mgr.,
"19369","32-MUUK","11320",Honzl,Ondřej,RNDr.,Ph.D.
"18625","32-UCJF","11320",Granja,Carlos,doc. Ing.,Ph.D.
"62859","32-STUD","11320",Votruba,Viktor,Mgr.,Ph.D.
"11926","32-KFKL","11320",Uhlířová,Klára,RNDr.,Ph.D.
"32079","32-KFM","11320",Chráska,Pavel,prof. Ing.,DrSc.
"24130","32-KPMS","11320",Kozmík,Václav,RNDr.,Ph.D.
"33297","32-KPMS","11320",Veraverbeke,Noel,,
"14093","32-KAM","11320",Sterzik,Marek,RNDr.,
"14586","32-KPMS","11320",Shokirov,Bobosharif,,Ph.D.
"25004","32-KFKL","11320",Reichlová,Helena,RNDr.,Ph.D.
"11164","32-KSI","11320",Sokolovský,Zbyněk,prof. RNDr.,
"11181","32-FJFI","11320",Šťovíček,Pavel,prof. Ing.,DrSc.
"11790","32-KG","11320",Plicka,Vladimír,RNDr.,Ph.D.
"11214","32-UFAL","11320",Kocanda,Jiří,Mgr.,
"18634","32-KA","11320",Stronkowski,Michal,,Ph.D.
"19038","32-KDF","11320",Bochníček,Zdeněk,doc. RNDr.,Dr.
"22315","32-KDSS","11320",Šindelář,Štěpán,Mgr.,
"31366","32-UFPAV","11320",Piffl,Vojtěch,Ing.,
"30829","32-KAM","11320",Ueckerdt,Torsten,,Ph.D.
"34484","32-OVZS","11320",Zelnikov,Andrei,prof.,
"38741","32-KSI","11320",Skřivánek,Zdeněk,Mgr.,
"12205","32-KPMS","11320",Šmíd,Martin,RNDr.,Ph.D.
"12326","32-UCJF","11320",Hnatowicz,Vladimír,,
"13043","32-KA","11320",Kadlčáková,Lenka,RNDr.,Ph.D.
"12518","32-KA","11320",Ježek,Jaroslav,prof. RNDr.,DrSc.
"12721","32-KTIML","11320",Hájek,Petr,prof. RNDr.,DrSc.
"22965","32-KTV","11320",Žižková,Zuzana,Mgr.,
"31393","32-KPMS","11320",Starinská,Katarína,Mgr.,
"31406","32-KA","11320",Gill,Christopher,,Ph.D.
"12728","32-KDSS","11320",Vaner,Michal,Mgr.,
"21330","32-KSVI","11320",Danilák,Michal,Bc.,
"60790","32-KNM","11320",Outrata,Michal,Mgr.,Ph.D.
"61976","32-KFKL","11320",Pokorný,Vladislav,Mgr.,Ph.D.
"12227","32-KPMS","11320",Finfrle,Pavel,RNDr.,Ph.D.
"12248","32-KTIML","11320",Přeučil,Libor,Ing.,CSc.
"12252","32-AUUK","11320",Harmanec,Petr,prof. RNDr.,DrSc.
"12626","32-KSI","11320",Falt,Zbyněk,RNDr.,Ph.D.
"20432","32-KNM","11320",Kozubek,Tomáš,doc. Ing.,Ph.D.
"22815","32-KSI","11320",Malý,Jakub,RNDr.,Ph.D.
"22922","32-KDM","11320",Štěchová,Jana,Mgr.,
"20528","32-KFPP","11320",Ďuran,Ivan,Ing.,Ph.D.
"20780","32-KSVI","11320",Pihera,Josef,Mgr.,
"24427","32-KTIML","11320",Kopal,Vojtěch,Mgr.,
"62164","32-AUUK","11320",Jurčák,Jan,Mgr.,Ph.D.
"11386","32-KAM","11320",Matoušek,Jiří,prof. RNDr.,DrSc.
"19365","32-KSVI","11320",Popelová,Markéta,Mgr.,
"23808","32-KDSS","11320",Podzimek,Andrej,RNDr.,Ph.D.
"12619","32-KDF","11320",Böhm,Pavel,Mgr.,
"61514","32-#EXT","11320",Haagmans,Roger,dr.,
"10774","32-KFA","11320",Keder,Josef,RNDr.,CSc.
"10804","32-KSVI","11320",Haindl,Michal,prof. Ing.,DrSc.
"11588","32-UFAL","11320",Havelka,Jiří,RNDr.,Ph.D.
"11598","32-KSI","11320",Halíř,Radim,RNDr. Mgr.,Ph.D.
"24144","32-UCJF","11320",Kepka,Oldřich,Mgr.,Ph.D.
"19056","32-KSVI","11320",Ondrúška,Peter,Bc.,
"23979","32-UFPAV","11320",Janky,Filip,Mgr.,Ph.D.
"19988","32-KSI","11320",Černý,Tomáš,Ing.,
"20050","32-KDSS","11320",David,Ondřej,Mgr.,
"34257","32-KPMS","11320",Šlechtová,Jarmila,RNDr.,
"31735","32-CVUT","11320",Holub,Jan,prof. Ing.,Ph.D.
"34078","32-KSI","11320",Píše,Michal,Mgr.,
"37674","32-#EXT","11320",Lukasová,Alena,prof. doc. PhDr.,CSc.
"38742","32-KSI","11320",Benda,Soběslav,Mgr.,
"12164","32-KAM","11320",Fiala,Jiří,doc. RNDr.,Ph.D.
"39245","32-KA","11320",Zhuk,Dmitrii,,Ph.D.
"60818","32-KMA","11320",Vidličková,Eva,Mgr.,
"11850","32-#EXT","11320",Drahoš,Jaroslav,RNDr.,CSc.
"11857","32-KSI","11320",Dědeček,Dušan,Mgr.,
"12977","32-KPMS","11320",Komárková,Lenka,RNDr.,Ph.D.
"10815","32-KNM","11320",Lukšan,Ladislav,Ing.,DrSc.
"10837","32-KSVI","11320",Klika,David,Mgr.,
"10841","32-UFAL","11320",Klimeš,Václav,RNDr. Mgr.,Ph.D.
"13479","32-MUUK","11320",Ligurský,Tomáš,RNDr.,Ph.D.
"63883","32-KA","11320",Chvalovský,Karel,Mgr.,Ph.D.
"24699","32-KSVI","11320",Flach,Boris,doc. RNDr.,Dr.
"62875","32-#EXT","11320",Wann Jensen,Henrik,,
"14048","32-KSVI","11320",Soukup,Jindřich,RNDr.,
"16558","32-KSI","11320",Podzimek,Michal,Mgr.,
"16478","32-KMA","11320",Benešová,Barbora,Mgr.,Ph.D.
"19808","32-KSVI","11320",Řeháková,Lucie,Bc.,
"13506","32-#EXT","11320",Hofmanová,Pavla,Mgr.,
"12005","32-UPOL","11320",Haderka,Ondřej,doc. RNDr.,Ph.D.
"11091","32-#EXT","11320",Jirásková,Yvona,,
"12636","32-KAM","11320",Douchová,Veronika,Mgr.,Ph.D.
"12638","32-MUUK","11320",Slovák,Jan,prof. RNDr.,DrSc.
"12639","32-KTIML","11320",Malenko,Jaromír,Mgr. et Mgr.,Ph.D.
"10861","32-KSVI","11320",Trmač,Miloslav,Mgr.,
"12086","32-KSI","11320",Opluštil,Tomáš,Mgr.,
"12259","32-APAS","11320",Dvořák,Vladimír,Mgr.,
"12405","32-KTV","11320",Maršík,Jan,PaedDr.,
"12419","32-UFAL","11320",Machek,Pavel,Mgr.,
"22268","32-KTIML","11320",Čunát,Vladimír,Mgr.,
"19922","32-KPMS","11320",Bejda,Přemysl,RNDr.,Ph.D.
"20661","32-UCJF","11320",Carli,Ina,Mgr.,Ph.D.
"16908","32-KAM","11320",Škoda,Petr,Mgr.,
"61394","32-KFKL","11320",Kalabis,Ivo,Bc.,
"61472","32-FUUK","11320",Verhagen,Timotheus Guillaume Albertus,Dr.,
"61486","32-KPMS","11320",Pawlasová,Kateřina,Mgr.,
"61893","32-KFPP","11320",Stehlík,Štěpán,Ing.,Ph.D.
"19451","32-KSI","11320",Remeš,Václav,RNDr.,Ph.D.
"24686","32-SISAL","11320",Klíč,Radoslav,Mgr.,
"19736","32-UCJF","11320",Rybář,Martin,Mgr.,Ph.D.
"11366","32-KSI","11320",Nadrchal,Štěpán,Mgr.,Ph.D.
"10885","32-KSI","11320",Skopal,Tomáš,prof. RNDr.,Ph.D.
"12138","32-MUAV","11320",Vrkoč,Ivo,RNDr.,DrSc.
"12147","32-FJFI","11320",Hlavatý,Ladislav,prof. RNDr.,DrSc.
"12159","32-NTM","11320",Folta,Jaroslav,RNDr.,CSc.
"13466","32-UCJF","11320",Faltová,Jana,Mgr.,Ph.D.
"11013","32-FZUAV","11320",Kadlec,Filip,RNDr.,
"11021","32-KCHFO","11320",Neudert,Karel,RNDr.,Ph.D.
"12043","32-UFEAV","11320",Šroubek,Zdeněk,Ing.,DrSc.
"12643","32-UFAAV","11320",Tříska,Pavel,Ing.,CSc.
"12054","32-#EXT","11320",Drábek,Pavel,prof. RNDr.,DrSc.
"12061","32-MUAV","11320",Kufner,Alois,prof. RNDr.,DrSc.
"12070","32-KNM","11320",Sobotíková,Veronika,,
"12994","32-SISAL","11320",Machová,Dana,Mgr.,
"10967","32-#EXT","11320",Pecen,Josef,,
"10867","32-#EXT","11320",Vajda,Igor,Ing.,DrSc.
"12272","32-KPMS","11320",Keprta,Stanislav,RNDr.,Ph.D.
"12276","32-KPMS","11320",Šváb,Jan,Mgr.,Ph.D.
"12280","32-#EXT","11320",Blanda,Jiří,RNDr.,Ph.D.
"12746","32-#EXT","11320",Szabó,Tibor,Mgr.,
"10737","32-MUUK","11320",Dušek,Zdeněk,RNDr.,Ph.D.
"11522","32-UTF","11320",Zajíček,Samuel,Mgr.,
"12699","32-KCHFO","11320",Dušek,Miloslav,prof. RNDr.,Dr.
"25194","32-UCJF","11320",Robenek,Jiří,,
"25197","32-UCJF","11320",Veselá,Vlasta,RNDr.,Ph.D.
"12185","32-CPAS","11320",Číhal,Jiří,RNDr.,
"12188","32-KJP","11320",Klasnová,Soňa,,
"12191","32-KAM","11320",Chudlarský,Tomáš,Mgr.,
"11944","32-KAM","11320",Baudiš,Petr,Mgr.,
"11962","32-MUNI","11320",Kopeček,Ivan,doc. RNDr.,CSc.
"12435","32-KFNT","11320",Kuriplach,Jan,RNDr.,CSc.
"13166","32-UCJF","11320",Košťál,Michal,Ing.,
"11041","32-KTIML","11320",Cejnar,Pavel,RNDr.,
"11048","32-KTIML","11320",Zlomek,Josef,RNDr.,
"11060","32-KMA","11320",Pospíšil,Václav,Mgr.,
"11069","32-KPMS","11320",Benková,Markéta,Mgr.,Ph.D.
"11493","32-KJP","11320",Šubrtová,Pavlína,PhDr.,
"12353","32-KAM","11320",Zimmermann,Karel,prof. RNDr.,DrSc.
"19658","32-#EXT","11320",Richter,Frank,Mgr.,
"20951","32-KPMS","11320",Roubal,Zdeněk,Mgr. et Mgr.,
"23021","32-KAM","11320",Vaňhara,Jan,,
"26354","32-KPMS","11320",Sadil,Antonín,Mgr.,
"12371","32-UCJF","11320",Vrzal,Jan,Ing.,CSc.
"13460","32-KSI","11320",Krejčík,Roman,Mgr.,
"12781","32-AUUK","11320",Kašparová,Jana,Mgr.,Ph.D.
"11499","32-KNM","11320",Segethová,Jitka,RNDr.,CSc.
"11504","32-KSI","11320",Mach,Martin,Mgr.,
"11507","32-KDM","11320",Kosinka,Jiří,RNDr.,Ph.D.
"10977","32-KDM","11320",Pavlíková,Pavla,RNDr.,Ph.D.
"12094","32-FUUK","11320",Horodyský,Petr,RNDr.,Ph.D.
"12102","32-KPMS","11320",Přecechtělová,Tereza,RNDr.,Ph.D.
"12108","32-KPMS","11320",Řezanka,Radek,Mgr.,
"12472","32-KFA","11320",Kopáček,Jaroslav,doc. RNDr.,CSc.
"62774","32-KSI","11320",Faltín,Tomáš,Mgr.,Ph.D.
"27269","32-AUUK","11320",Münz,Filip,Mgr.,Ph.D.
"39836","32-KFNT","11320",Roztočil,Karel,MUDr.,CSc.
"28073","32-CZU","11320",Hora,Jan,RNDr.,Ph.D.
"61318","32-KA","11320",Klouček,Miloš,Bc.,
"11909","32-KA","11320",Damiano,Alberto,,
"11284","32-IUUK","11320",Bumbová,Kamila,Mgr.,
"11290","32-MUUK","11320",Lhotský,Jiří,Mgr.,
"11472","32-FZUAV","11320",Smrčka,Ludvík,Ing.,DrSc.
"11928","32-KPMS","11320",Juríček,Jozef,Mgr.,
"12564","32-UCJF","11320",Janata,Milan,,
"12566","32-UCJF","11320",Polák,Ivo,,
"11344","32-#PRX","11320",Beneš,Michal,RNDr.,Ph.D.
"12971","32-KPMS","11320",Dupač,Václav,prof. RNDr.,DrSc.
"11353","32-MUUK","11320",Němečková,Martina,Mgr.,Ph.D.
"11392","32-KTIML","11320",Vopěnka,Petr,prof. RNDr.,DrSc.
"12672","32-KDSS","11320",Tůma,Petr,prof. Ing.,Dr.
"12080","32-UFAL","11320",Raab,Jan,RNDr.,
"11694","32-CVUT","11320",Ota,Josef,doc.,
"13608","32-KFA","11320",Váňa,Filip,RNDr.,Ph.D.
"11700","32-KSI","11320",Majda,David,Mgr.,
"11705","32-KFNT","11320",Koláč,Miroslav,RNDr.,DrSc.
"11713","32-KJP","11320",Zelená,Zuzana,Mgr.,
"11232","32-KPMS","11320",Vaněček,Pavel,RNDr.,Ph.D.
"11246","32-KPMS","11320",Martynek,Pavel,RNDr.,Ph.D.
"11252","32-KPMS","11320",Slabý,Aleš,RNDr.,Ph.D.
"61653","32-KSVI","11320",Schier,Jan,Ing.,Dr.
"61654","32-#EXT","11320",Czanner,Silvester,Dr.,Ph.D.
"27504","32-UFAL","11320",Rosa,Rudolf,Mgr.,Ph.D.
"52106","32-#EXT","11320",Prouza,Zdeněk,Ing.,CSc.
"62592","32-#EXT","11320",Keller,Alexander,,
"35545","32-KA","11320",Nižnanský,Petr,Mgr.,
"63479","32-#EXT","11320",Nyström,Marcus,,
"63480","32-#EXT","11320",Petta,Paolo,,
"65315","32-#EXT","11320",Mardal,Kent-Andre,,
"65539","32-UFAL","11320",Macháček,Dominik,Mgr.,Ph.D.
"63035","32-KTIML","11320",Ilčík,Martin,,
"63803","32-#EXT","11320",Miranville,Alain,,
"65832","32-KA","11320",Kopřiva,Jakub,Mgr.,
"63284","32-#EXT","11320",Garrido-Atienza,María J.,,
"63561","32-#EXT","11320",Kovtunenko,Victor A.,,
"63839","32-#EXT","11320",Böckman,Rainer,,
"63845","32-#EXT","11320",Nguyen,Quang Chinh,,
"65341","32-#EXT","11320",Napporn,Teko Wilhelmin,,
"49202","32-IUUK","11320",Hlásek,Filip,Mgr.,
"63598","32-#EXT","11320",Deluca,Marco,,
"50620","32-KNM","11320",Roskovec,Filip,Mgr.,Ph.D.
"63500","32-#EXT","11320",Hindriks,Koen,,
"63505","32-#EXT","11320",Franz,Sebastian,,
"63550","32-#EXT","11320",Tantau,Till,,
"63557","32-#EXT","11320",Fellows,Michael R.,,
"64736","32-KA","11320",Středa,Adolf,Mgr.,
"65842","32-KMA","11320",Zemková,Kristýna,Mgr.,
"65014","32-KFKL","11320",Volný,Jiří,RNDr.,
"65866","32-UCJF","11320",Mihule,Kristina,,Ph.D.
"65873","32-UTF","11320",Parrado Gómez-Lobo,Alfonso Garcia,,Ph.D.
"65121","32-UCJF","11320",Knapová,Ingrid,Mgr.,Ph.D.
"65927","32-KTIML","11320",Otto,Friedrich,,Dr.
"78680","32-OFS","11320",Machů,Matěj,Mgr.,Ph.D.
"72107","32-IUUK","11320",Hrubeš,Pavel,Mgr.,Ph.D.
"63970","32-#EXT","11320",Marciniak,Anna,,
"63971","32-#EXT","11320",Polishook,David,,
"64940","32-KSVI","11320",Fichet,Alban Siegfried Antoine,,Ph.D.
"62433","32-KSVI","11320",Šikudová,Elena,doc. RNDr.,Ph.D.
"64943","32-KA","11320",Tinková,Magdaléna,Ing.,Ph.D.
"62966","32-#EXT","11320",Jones,Carol Evelyn,,
"65502","32-KSI","11320",Stenchlák,Štěpán,Mgr.,
"66492","32-KG","11320",Kristek,Jozef,,
"66395","32-SISAL","11320",Behún,Marek,Bc.,
"66396","32-SISAL","11320",Dzurenko,Martin,Bc.,
"66459","32-STUD","11320",Šimeček,Ivan,Ing.,Ph.D.
"63124","32-KAM","11320",Aranda López,Andrés,,Ph.D.
